k sk_rho_0.2 sk_rho_0.4 sk_rho_0.6 sk_rho_0.8
1.67000 0.50687975822641850865 0.24217820500902076386 0.11197018422887276834 0.05109992374998299086
1.68000 0.50777215800033836945 0.24276479364753503210 0.11226123183540323569 0.05123059880344305039
1.69000 0.50867088135080418265 0.24335695804224727334 0.11255534272703784926 0.05136266860014598173
1.70000 0.50957592539876261917 0.24395472940043644305 0.11285253773539732913 0.05149614255187583839
1.71000 0.51048728726515990584 0.24455813892938133014 0.11315283769210227049 0.05163103007041665304
1.72000 0.51140496407094315767 0.24516721783636091780 0.11345626342877346282 0.05176734056755252084
1.73000 0.51232895293705849049 0.24578199732865413374 0.11376283577703158456 0.05190508345506747445
1.74000 0.51325925098445257522 0.24640250861353971135 0.11407257556849725866 0.05204426814474558127
1.75000 0.51419585533407197175 0.24702878289829668934 0.11438550363479124683 0.05218490404837088092
1.76000 0.51513876310686335103 0.24766085139020393990 0.11470164080753419977 0.05232700057772743385
1.77000 0.51608797142377316192 0.24829874529654033521 0.11502100791834680982 0.05247056714459931437
1.78000 0.51704347740574796433 0.24894249582458477521 0.11534362579884979705 0.05261561316077055517
1.79000 0.51800527817373431816 0.24959213418161607656 0.11566951528066385380 0.05276214803802521669
1.80000 0.51897337084867878332 0.25024769157491327798 0.11599869719540961688 0.05291018118814736632
1.81000 0.51994775255152769766 0.25090919921175514062 0.11633119237470780638 0.05305972202292102979
1.82000 0.52092842040322817621 0.25157668829942064770 0.11666702165017915627 0.05321077995413031614
1.83000 0.52191537152472622374 0.25225019004518872690 0.11700620585344431723 0.05336336439355923722
1.84000 0.52290860303696873324 0.25292973565633813937 0.11734876581612398161 0.05351748475299185348
1.85000 0.52390811206090204255 0.25361535634014775731 0.11769472236983880009 0.05367315044421223230
1.86000 0.52491389571747293363 0.25430708330389673044 0.11804409634620954828 0.05383037087900444106
1.87000 0.52592595112762763332 0.25500494775486365340 0.11839690857685686298 0.05398915546915249164
1.88000 0.52694427541231292356 0.25570898090032762040 0.11875317989340142266 0.05414951362644047916
1.89000 0.52796886569247547527 0.25641921394756744812 0.11911293112746398903 0.05431145476265245020
1.90000 0.52899971908906162632 0.25713567810386200874 0.11947618311066514341 0.05447498828957245132
1.91000 0.53003683272301793661 0.25785840457649028545 0.11984295667462566137 0.05464012361898455683
1.92000 0.53108020371529107706 0.25858742457273103943 0.12021327265096623527 0.05480687016267279943
1.93000 0.53212982918682760758 0.25932276929986319836 0.12058715187130747415 0.05497523733242123956
1.94000 0.53318570625857397705 0.26006446996516574544 0.12096461516727013974 0.05514523454001395153
1.95000 0.53424783205147685639 0.26081255777591755285 0.12134568337047496600 0.05531687119723497498
1.96000 0.53531620368648269448 0.26156706393939743727 0.12173037731254253424 0.05549015671586837034
1.97000 0.53639081828453827328 0.26232801966288438189 0.12211871782509359230 0.05566510050769818418
1.98000 0.53747167296658981961 0.26309545615365720339 0.12251072573974883251 0.05584171198450848389
1.99000 0.53855876485358400441 0.26386940461899488497 0.12290642188812894720 0.05602000055808333684
2.00000 0.53965209106646749859 0.26464989626617618779 0.12330582710185458706 0.05619997564020676184
2.01000 0.54075164872618675105 0.26543696230248009504 0.12370896221254651381 0.05638164664266284709
2.02000 0.54185743495368843270 0.26623063393518547892 0.12411584805182537816 0.05656502297723563222
2.03000 0.54296944686991910345 0.26703094237157132262 0.12452650545131183080 0.05675011405570918460
2.04000 0.54408768159582499013 0.26783791881891633180 0.12494095524262663344 0.05693692928986754387
2.05000 0.54521213625235309674 0.26865159448449960067 0.12535921825739046453 0.05712547809149479128
2.06000 0.54634280796044965012 0.26947200057559983488 0.12578131532722394703 0.05731576987237495258
2.07000 0.54747969384106132118 0.27029916829949596213 0.12620726728374781489 0.05750781404429208821
2.08000 0.54862279101513489188 0.27113312886346718766 0.12663709495858282983 0.05770162001903027249
2.09000 0.54977209660361647803 0.27197391347479193957 0.12707081918334955928 0.05789719720837355199
2.10000 0.55092760772745297260 0.27282155334074936759 0.12750846078966876496 0.05809455502410598715
2.11000 0.55208932150759082447 0.27367607966861839941 0.12795004060916115307 0.05829370287801162454
2.12000 0.55325723506497659354 0.27453752366567774068 0.12839557947344737432 0.05849465018187451071
2.13000 0.55443134552055683972 0.27540591653920643012 0.12884509821414813491 0.05869740634747872693
2.14000 0.55561164999527812292 0.27628128949648339541 0.12929861766288411329 0.05890198078660831282
2.15000 0.55679814561008700302 0.27716367374478739771 0.12975615865127604343 0.05910838291104733577
2.16000 0.55799082948592981790 0.27805310049139742024 0.13021774201094452050 0.05931662213257982846
2.17000 0.55918969874375357154 0.27894960094359233516 0.13068338857351036175 0.05952670786298987216
2.18000 0.56039475050450449078 0.27985320630865095914 0.13115311917059413460 0.05973864951406150647
2.19000 0.56160598188912924655 0.28076394779385238643 0.13162695463381662853 0.05995245649757879186
2.20000 0.56282339001857439875 0.28168185660647526714 0.13210491579479849422 0.06016813822532578182
2.21000 0.56404697201378639626 0.28260696395379869550 0.13258702348516038239 0.06038570410908654373
2.22000 0.56527672499571202103 0.28353930104310143268 0.13307329853652305474 0.06060516356064511723
2.23000 0.56651264608529738886 0.28447889908166240636 0.13356376178050716197 0.06082652599178555580
