k sk_rho_0.2 sk_rho_0.4 sk_rho_0.6 sk_rho_0.8
1.14000 0.99566608854331795087 0.55912901804340864320 0.19233535470528456690 0.06176210957531136359
1.15000 0.99122045976934103351 0.55665113462850646098 0.19202799489908725650 0.06175628092427742910
1.16000 0.98680155869645092004 0.55418848140022758386 0.19172168796355795739 0.06175076604574245703
1.17000 0.98240937707788889011 0.55174107753493717432 0.19141647813997730854 0.06174558371583268451
1.18000 0.97804390666689722256 0.54930894220900050584 0.19111240966962586563 0.06174075271067437642
1.19000 0.97370513921671730806 0.54689209459878285191 0.19080952679378410108 0.06173629180639379765
1.20000 0.96939306648059120342 0.54449055388064926397 0.19050787375373265387 0.06173221977911719227
1.21000 0.96510768021176129849 0.54210433923096557063 0.19020749479075213517 0.06172855540497088067
1.22000 0.96084897216346887294 0.53973346982609671230 0.18990843414612312845 0.06172531746008108611
1.23000 0.95661693408895565049 0.53737796484240762940 0.18961073606112599510 0.06172252472057404571
1.24000 0.95241155774146391000 0.53503784345626392849 0.18931444477704145735 0.06172019596257605906
1.25000 0.94823283487423570826 0.53271312484403110510 0.18901960453515020966 0.06171834996221339797
1.26000 0.94408075724051254696 0.53040382818207409965 0.18872625957673264119 0.06171700549561229959
1.27000 0.93995531659353581677 0.52810997264675796359 0.18843445414306930763 0.06171618133889902186
1.28000 0.93585650468654790757 0.52583157741444830346 0.18814423247544079243 0.06171589626819982966
1.29000 0.93178431327279120922 0.52356866166151061481 0.18785563881512779005 0.06171616905964104338
1.30000 0.92773873410550700136 0.52132124456430983805 0.18756871740341074517 0.06171701848934886547
1.31000 0.92371975893793678569 0.51908934529921091361 0.18728351248157024123 0.06171846333344956081
1.32000 0.91972737952332306310 0.51687298304257978110 0.18700006829088691718 0.06172052236806941511
1.33000 0.91576158761490744631 0.51467217697078126992 0.18671842907264124545 0.06172321436933467936
1.34000 0.91182237496593210313 0.51248694626018087561 0.18643863906811389275 0.06172655811337163234
1.35000 0.90790973332963842424 0.51031731008714376063 0.18616074251858533151 0.06173057237630652505
1.36000 0.90402365445926802234 0.50816328762803486541 0.18588478366533608965 0.06173527593426558074
1.37000 0.90016413010806384243 0.50602489805922024058 0.18561080674964697268 0.06174068756337514757
1.38000 0.89633115202926716414 0.50390216055706471554 0.18533885601279836974 0.06174682603976143491
1.39000 0.89252471197611948917 0.50179509429793334174 0.18506897569607078102 0.06175371013955070765
1.40000 0.88874480170186254124 0.49970371845819139267 0.18480121004074481772 0.06176135863886920985
1.41000 0.88499141295973948740 0.49762805221420453039 0.18453560328810120206 0.06176979031384326191
1.42000 0.88126453750299116319 0.49556811474233797288 0.18427219967942037870 0.06177902394059909402
1.43000 0.87756416708485951439 0.49352392521895677158 0.18401104345598295886 0.06178907829526297107
1.44000 0.87389029345858648679 0.49149550282042614446 0.18375217885906941495 0.06179997215396115101
1.45000 0.87024290837741358207 0.48948286672311130951 0.18349565012996030267 0.06181172429281988484
1.46000 0.86662200359458374521 0.48748603610337792880 0.18324150150993642749 0.06182435348796548602
